cloudCover,dayOfWeek,dayOrNight,expirationTimeUtc,iconCode,iconCodeExtend,precipChance,precipType,pressureMeanSeaLevel,qpf,qpfSnow,relativeHumidity,temperature,temperatureDewPoint,temperatureFeelsLike,temperatureHeatIndex,temperatureWindChill,uvDescription,uvIndex,validTimeLocal,validTimeUtc,visibility,windDirection,windDirectionCardinal,windGust,windSpeed,wxPhraseLong,wxPhraseShort,wxSeverity
73,Wednesday,D,1560912134,28,2800,24,rain,1009.3,0.0,0,61,27,19,29,29,27,Very High,8,2019-06-26T12:00:00+0900,1561518000,16,30,NNE,,13,Mostly Cloudy,M Cloudy,1
75,Wednesday,D,1560912134,28,2800,24,rain,1008.8,0.0,0,60,27,19,29,29,27,High,7,2019-06-26T13:00:00+0900,1561521600,16,24,NNE,,14,Mostly Cloudy,M Cloudy,1
80,Wednesday,D,1560912134,26,2600,24,rain,1008.2,0.0,0,60,27,19,29,29,27,Moderate,5,2019-06-26T14:00:00+0900,1561525200,16,28,NNE,,15,Cloudy,Cloudy,1
82,Wednesday,D,1560912134,11,1100,49,rain,1007.8,0.4,0,61,27,19,29,29,27,Moderate,4,2019-06-26T15:00:00+0900,1561528800,16,21,NNE,,15,Showers,Showers,1
83,Wednesday,D,1560912134,11,1100,49,rain,1007.5,0.4,0,65,27,19,28,28,27,Low,2,2019-06-26T16:00:00+0900,1561532400,16,21,NNE,,14,Showers,Showers,1
82,Wednesday,D,1560912134,11,1100,49,rain,1007.3,0.4,0,65,26,19,28,28,26,Low,1,2019-06-26T17:00:00+0900,1561536000,16,29,NNE,,14,Showers,Showers,1
82,Wednesday,D,1560912134,11,1100,51,rain,1007.2,0.4,0,66,26,19,28,28,26,Low,0,2019-06-26T18:00:00+0900,1561539600,16,39,NE,,14,Showers,Showers,1
82,Wednesday,D,1560912134,11,1100,50,rain,1007.1,0.30000000000000004,0,69,25,19,27,27,25,Low,0,2019-06-26T19:00:00+0900,1561543200,15,53,NE,,13,Showers,Showers,1
82,Wednesday,N,1560912134,11,1100,50,rain,1007.1,0.30000000000000004,0,70,24,19,26,26,24,Low,0,2019-06-26T20:00:00+0900,1561546800,15,65,ENE,,12,Showers,Showers,1
83,Wednesday,N,1560912134,11,1100,47,rain,1007.0,0.4,0,73,24,19,25,25,24,Low,0,2019-06-26T21:00:00+0900,1561550400,15,82,E,,11,Showers,Showers,1
83,Wednesday,N,1560912134,11,1100,48,rain,1006.9,0.4,0,75,24,19,25,25,24,Low,0,2019-06-26T22:00:00+0900,1561554000,15,90,E,,10,Showers,Showers,1
84,Wednesday,N,1560912134,11,1100,48,rain,1006.7,0.5,0,77,24,19,24,24,24,Low,0,2019-06-26T23:00:00+0900,1561557600,15,113,ESE,,10,Showers,Showers,1
85,Thursday,N,1560912134,11,1100,58,rain,1006.4,0.6000000000000001,0,77,24,19,24,24,24,Low,0,2019-06-27T00:00:00+0900,1561561200,14,135,SE,,10,Showers,Showers,1
85,Thursday,N,1560912134,11,1100,59,rain,1005.9,0.7000000000000001,0,78,23,19,24,24,23,Low,0,2019-06-27T01:00:00+0900,1561564800,14,137,SE,,11,Showers,Showers,1
100,Thursday,N,1560912134,12,1200,60,rain,1005.4,0.7000000000000001,0,79,23,19,24,24,23,Low,0,2019-06-27T02:00:00+0900,1561568400,11,131,SE,,11,Rain,Rain,1
85,Thursday,N,1560912134,11,1201,60,rain,1005.0,0.5,0,80,23,20,24,24,23,Low,0,2019-06-27T03:00:00+0900,1561572000,13,137,SE,,11,Light Rain,Light Rain,1
100,Thursday,N,1560912134,12,1200,60,rain,1004.8,0.76,0,82,23,20,24,24,23,Low,0,2019-06-27T04:00:00+0900,1561575600,11,132,SE,,10,Rain,Rain,1
100,Thursday,N,1560912134,12,1200,60,rain,1004.6,0.76,0,83,23,20,24,24,23,Low,0,2019-06-27T05:00:00+0900,1561579200,11,129,SE,,10,Rain,Rain,1
100,Thursday,D,1560912134,12,1200,60,rain,1004.6,0.76,0,85,23,20,24,24,23,Low,0,2019-06-27T06:00:00+0900,1561582800,11,135,SE,,10,Rain,Rain,1
100,Thursday,D,1560912134,12,1200,60,rain,1004.6,0.76,0,85,23,20,24,24,23,Low,1,2019-06-27T07:00:00+0900,1561586400,11,129,SE,,11,Rain,Rain,1
100,Thursday,D,1560912134,12,1200,60,rain,1004.7,0.76,0,84,23,20,24,24,23,Low,1,2019-06-27T08:00:00+0900,1561590000,11,110,ESE,,11,Rain,Rain,1
100,Thursday,D,1560912134,12,1200,60,rain,1004.6,0.76,0,81,24,20,25,25,24,Moderate,3,2019-06-27T09:00:00+0900,1561593600,11,100,E,,13,Rain,Rain,1
100,Thursday,D,1560912134,12,1200,60,rain,1004.3,0.76,0,79,24,20,25,25,24,Moderate,4,2019-06-27T10:00:00+0900,1561597200,11,84,E,,14,Rain,Rain,1
100,Thursday,D,1560912134,12,1200,60,rain,1004.0,0.76,0,77,25,20,27,27,25,High,6,2019-06-27T11:00:00+0900,1561600800,11,50,NE,29.0,17,Rain,Rain,1
100,Thursday,D,1560912134,12,1200,60,rain,1003.6,0.76,0,78,25,21,27,27,25,High,7,2019-06-27T12:00:00+0900,1561604400,11,45,NE,29.0,17,Rain,Rain,1
100,Thursday,D,1560912134,12,1200,60,rain,1003.1,0.76,0,77,25,20,27,27,25,High,7,2019-06-27T13:00:00+0900,1561608000,11,37,NE,30.0,18,Rain,Rain,1
100,Thursday,D,1560912134,12,1200,60,rain,1002.6,0.76,0,77,25,21,27,27,25,Moderate,5,2019-06-27T14:00:00+0900,1561611600,11,53,NE,30.0,18,Rain,Rain,1
100,Thursday,D,1560912134,12,1200,60,rain,1002.2,0.76,0,77,25,21,27,27,25,Moderate,4,2019-06-27T15:00:00+0900,1561615200,11,45,NE,31.0,18,Rain,Rain,1
100,Thursday,D,1560912134,12,1200,60,rain,1001.9,0.76,0,79,25,21,27,27,25,Low,2,2019-06-27T16:00:00+0900,1561618800,11,53,NE,30.0,17,Rain,Rain,1
100,Thursday,D,1560912134,12,1200,60,rain,1001.7,0.76,0,78,24,20,27,27,24,Low,1,2019-06-27T17:00:00+0900,1561622400,11,67,ENE,28.0,16,Rain,Rain,1
100,Thursday,D,1560912134,12,1200,60,rain,1001.4,0.76,0,78,24,20,26,26,24,Low,0,2019-06-27T18:00:00+0900,1561626000,11,77,ENE,27.0,15,Rain,Rain,1
100,Thursday,D,1560912134,12,1200,60,rain,1001.2,0.76,0,79,24,20,25,25,24,Low,0,2019-06-27T19:00:00+0900,1561629600,11,96,E,26.0,15,Rain,Rain,1
100,Thursday,N,1560912134,12,1200,60,rain,1000.9,0.76,0,79,24,20,25,25,24,Low,0,2019-06-27T20:00:00+0900,1561633200,11,103,ESE,,14,Rain,Rain,1
100,Thursday,N,1560912134,12,1200,60,rain,1000.5,0.76,0,79,24,20,25,25,24,Low,0,2019-06-27T21:00:00+0900,1561636800,10,110,ESE,,13,Rain,Rain,1
100,Thursday,N,1560912134,12,1200,60,rain,1000.0,0.76,0,81,24,20,25,25,24,Low,0,2019-06-27T22:00:00+0900,1561640400,10,107,ESE,,13,Rain,Rain,1
100,Thursday,N,1560912134,12,1200,60,rain,999.5,0.76,0,81,24,20,25,25,24,Low,0,2019-06-27T23:00:00+0900,1561644000,9,120,ESE,,13,Rain,Rain,1
100,Friday,N,1560912134,12,1200,60,rain,998.9,0.76,0,81,24,20,25,25,24,Low,0,2019-06-28T00:00:00+0900,1561647600,8,132,SE,,12,Rain,Rain,1
100,Friday,N,1560912134,12,1200,60,rain,998.2,0.76,0,82,24,20,25,25,24,Low,0,2019-06-28T01:00:00+0900,1561651200,8,132,SE,,12,Rain,Rain,1
100,Friday,N,1560912134,12,1200,60,rain,997.5,0.76,0,82,24,20,25,25,24,Low,0,2019-06-28T02:00:00+0900,1561654800,7,135,SE,,11,Rain,Rain,1
100,Friday,N,1560912134,12,1200,60,rain,996.9,0.7000000000000001,0,83,23,20,25,25,23,Low,0,2019-06-28T03:00:00+0900,1561658400,7,135,SE,,10,Rain,Rain,1
82,Friday,N,1560912134,11,1201,60,rain,996.8,0.6000000000000001,0,84,23,20,24,24,23,Low,0,2019-06-28T04:00:00+0900,1561662000,8,143,SE,,10,Light Rain,Light Rain,1
81,Friday,N,1560912134,11,1201,60,rain,997.1,0.5,0,85,23,20,24,24,23,Low,0,2019-06-28T05:00:00+0900,1561665600,9,153,SSE,,10,Light Rain,Light Rain,1
80,Friday,D,1560912134,11,1201,60,rain,997.6,0.4,0,85,23,20,24,24,23,Low,0,2019-06-28T06:00:00+0900,1561669200,10,198,SSW,,10,Light Rain,Light Rain,1
80,Friday,D,1560912134,11,1201,60,rain,998.1,0.4,0,84,23,20,24,24,23,Low,1,2019-06-28T07:00:00+0900,1561672800,12,248,WSW,,11,Light Rain,Light Rain,1
80,Friday,D,1560912134,11,1201,60,rain,998.7,0.4,0,81,24,20,25,25,24,Low,1,2019-06-28T08:00:00+0900,1561676400,13,270,W,,12,Light Rain,Light Rain,1
80,Friday,D,1560912134,11,1201,60,rain,999.2,0.5,0,78,24,20,26,26,24,Moderate,3,2019-06-28T09:00:00+0900,1561680000,14,283,WNW,,14,Light Rain,Light Rain,1
80,Friday,D,1560912134,11,1201,60,rain,999.5,0.5,0,75,25,20,27,27,25,Moderate,4,2019-06-28T10:00:00+0900,1561683600,14,294,WNW,26.0,15,Light Rain,Light Rain,1
80,Friday,D,1560912134,11,1201,60,rain,999.8,0.6000000000000001,0,73,25,20,28,28,25,High,7,2019-06-28T11:00:00+0900,1561687200,14,296,WNW,30.0,18,Light Rain,Light Rain,1
80,Friday,D,1560912134,11,1201,60,rain,999.9,0.5,0,73,26,21,28,28,26,Very High,8,2019-06-28T12:00:00+0900,1561690800,14,297,WNW,29.0,18,Light Rain,Light Rain,1
80,Friday,D,1560912134,11,1201,60,rain,1000.0,0.5,0,72,26,20,28,28,26,Very High,8,2019-06-28T13:00:00+0900,1561694400,14,299,WNW,31.0,19,Light Rain,Light Rain,1
80,Friday,D,1560912134,11,1201,60,rain,1000.1,0.5,0,73,26,20,28,28,26,Moderate,5,2019-06-28T14:00:00+0900,1561698000,15,299,WNW,30.0,18,Light Rain,Light Rain,1
78,Friday,D,1560912134,11,1100,57,rain,1000.2,0.30000000000000004,0,73,26,20,28,28,26,Moderate,4,2019-06-28T15:00:00+0900,1561701600,15,302,WNW,30.0,18,Showers,Showers,1
78,Friday,D,1560912134,11,1100,59,rain,1000.4,0.30000000000000004,0,76,25,21,27,27,25,Low,2,2019-06-28T16:00:00+0900,1561705200,15,299,WNW,29.0,17,Showers,Showers,1
80,Friday,D,1560912134,11,1201,60,rain,1000.7,0.30000000000000004,0,75,25,20,27,27,25,Low,1,2019-06-28T17:00:00+0900,1561708800,15,298,WNW,27.0,16,Light Rain,Light Rain,1
80,Friday,D,1560912134,11,1201,60,rain,1001.1,0.4,0,76,25,20,27,27,25,Low,0,2019-06-28T18:00:00+0900,1561712400,15,305,NW,,14,Light Rain,Light Rain,1
80,Friday,D,1560912134,11,1201,60,rain,1001.5,0.4,0,77,24,20,26,26,24,Low,0,2019-06-28T19:00:00+0900,1561716000,15,288,WNW,,12,Light Rain,Light Rain,1
80,Friday,N,1560912134,11,1201,60,rain,1001.8,0.4,0,78,24,20,25,25,24,Low,0,2019-06-28T20:00:00+0900,1561719600,13,276,W,,10,Light Rain,Light Rain,1
80,Friday,N,1560912134,11,1201,60,rain,1002.1,0.30000000000000004,0,78,24,20,26,26,24,Low,0,2019-06-28T21:00:00+0900,1561723200,14,256,WSW,,8,Light Rain,Light Rain,1
80,Friday,N,1560912134,11,1201,60,rain,1003.9,0.30000000000000004,0,79,24,20,26,26,24,Low,0,2019-06-28T22:00:00+0900,1561726800,13,180,S,,8,Light Rain,Light Rain,1
80,Friday,N,1560912134,11,1201,60,rain,1003.8,0.30000000000000004,0,80,24,20,26,26,24,Low,0,2019-06-28T23:00:00+0900,1561730400,13,173,S,,8,Light Rain,Light Rain,1
80,Saturday,N,1560912134,11,1201,60,rain,1003.6,0.5,0,81,24,21,26,26,24,Low,0,2019-06-29T00:00:00+0900,1561734000,12,175,S,,8,Light Rain,Light Rain,1
80,Saturday,N,1560912134,11,1201,60,rain,1003.3,0.5,0,81,24,20,26,26,24,Low,0,2019-06-29T01:00:00+0900,1561737600,11,165,SSE,,8,Light Rain,Light Rain,1
80,Saturday,N,1560912134,11,1201,60,rain,1003.0,0.5,0,82,24,21,25,25,24,Low,0,2019-06-29T02:00:00+0900,1561741200,10,156,SSE,,8,Light Rain,Light Rain,1
100,Saturday,N,1560912134,12,1200,60,rain,1002.9,0.76,0,84,24,21,25,25,24,Low,0,2019-06-29T03:00:00+0900,1561744800,9,150,SSE,,8,Rain,Rain,1
100,Saturday,N,1560912134,12,1200,60,rain,1002.8,0.76,0,85,23,21,24,24,23,Low,0,2019-06-29T04:00:00+0900,1561748400,9,135,SE,,8,Rain,Rain,1
100,Saturday,N,1560912134,12,1200,60,rain,1002.9,0.76,0,87,23,21,24,24,23,Low,0,2019-06-29T05:00:00+0900,1561752000,10,126,SE,,9,Rain,Rain,1
100,Saturday,D,1560912134,12,1200,60,rain,1002.9,0.76,0,87,23,21,24,24,23,Low,0,2019-06-29T06:00:00+0900,1561755600,11,139,SE,,8,Rain,Rain,1
100,Saturday,D,1560912134,12,1200,60,rain,1003.0,0.76,0,86,23,21,25,25,23,Low,1,2019-06-29T07:00:00+0900,1561759200,11,126,SE,,8,Rain,Rain,1
100,Saturday,D,1560912134,12,1200,60,rain,1003.0,0.76,0,84,24,21,26,26,24,Low,1,2019-06-29T08:00:00+0900,1561762800,11,117,ESE,,9,Rain,Rain,1
100,Saturday,D,1560912134,12,1200,60,rain,1003.0,0.76,0,79,25,21,27,27,25,Moderate,3,2019-06-29T09:00:00+0900,1561766400,11,90,E,,10,Rain,Rain,1
100,Saturday,D,1560912134,12,1200,60,rain,1002.8,0.76,0,77,26,21,28,28,26,Moderate,4,2019-06-29T10:00:00+0900,1561770000,11,0,N,,12,Rain,Rain,1
100,Saturday,D,1560912134,12,1200,60,rain,1002.7,0.76,0,75,26,21,29,29,26,High,6,2019-06-29T11:00:00+0900,1561773600,11,339,NNW,,14,Rain,Rain,1
80,Saturday,D,1560912134,11,1201,60,rain,1002.4,0.5,0,74,27,22,29,29,27,High,7,2019-06-29T12:00:00+0900,1561777200,12,339,NNW,,15,Light Rain,Light Rain,1
80,Saturday,D,1560912134,11,1201,60,rain,1002.2,0.5,0,73,27,21,29,29,27,High,7,2019-06-29T13:00:00+0900,1561780800,13,336,NNW,,16,Light Rain,Light Rain,1
77,Saturday,D,1560912134,4,400,60,rain,1002.1,0.6000000000000001,0,73,27,21,29,29,27,Moderate,5,2019-06-29T14:00:00+0900,1561784400,11,339,NNW,,16,Thunderstorms,T-Storms,2
77,Saturday,D,1560912134,4,400,60,rain,1002.0,0.4,0,73,27,21,29,29,27,Moderate,4,2019-06-29T15:00:00+0900,1561788000,11,338,NNW,,16,Thunderstorms,T-Storms,2
77,Saturday,D,1560912134,4,400,60,rain,1002.0,0.4,0,76,26,21,29,29,26,Low,2,2019-06-29T16:00:00+0900,1561791600,11,340,NNW,,15,Thunderstorms,T-Storms,2
80,Saturday,D,1560912134,11,1201,60,rain,1002.2,0.4,0,75,26,21,28,28,26,Low,1,2019-06-29T17:00:00+0900,1561795200,15,339,NNW,,14,Light Rain,Light Rain,1
78,Saturday,D,1560912134,11,1100,54,rain,1002.5,0.4,0,75,26,21,28,28,26,Low,0,2019-06-29T18:00:00+0900,1561798800,15,347,NNW,,14,Showers,Showers,1
78,Saturday,D,1560912134,11,1100,55,rain,1002.8,0.4,0,76,25,21,27,27,25,Low,0,2019-06-29T19:00:00+0900,1561802400,15,344,NNW,,12,Showers,Showers,1
79,Saturday,N,1560912134,11,1100,55,rain,1003.1,0.4,0,77,25,20,27,27,25,Low,0,2019-06-29T20:00:00+0900,1561806000,14,315,NW,,10,Showers,Showers,1
79,Saturday,N,1560912134,11,1100,53,rain,1003.4,0.30000000000000004,0,78,25,20,27,27,25,Low,0,2019-06-29T21:00:00+0900,1561809600,13,180,S,,10,Showers,Showers,1
79,Saturday,N,1560912134,11,1100,54,rain,1003.5,0.30000000000000004,0,79,24,21,27,27,24,Low,0,2019-06-29T22:00:00+0900,1561813200,12,180,S,,9,Showers,Showers,1
79,Saturday,N,1560912134,11,1100,54,rain,1003.5,0.30000000000000004,0,81,24,21,27,27,24,Low,0,2019-06-29T23:00:00+0900,1561816800,12,172,S,,9,Showers,Showers,1
80,Sunday,N,1560912134,11,1201,60,rain,1003.5,0.4,0,81,24,21,27,27,24,Low,0,2019-06-30T00:00:00+0900,1561820400,11,180,S,,9,Light Rain,Light Rain,1
80,Sunday,N,1560912134,11,1201,60,rain,1003.3,0.4,0,81,24,21,26,26,24,Low,0,2019-06-30T01:00:00+0900,1561824000,10,169,SSE,,9,Light Rain,Light Rain,1
80,Sunday,N,1560912134,11,1201,60,rain,1003.0,0.4,0,82,24,21,26,26,24,Low,0,2019-06-30T02:00:00+0900,1561827600,9,174,S,,9,Light Rain,Light Rain,1
80,Sunday,N,1560912134,11,1201,60,rain,1002.9,0.6000000000000001,0,83,24,21,26,26,24,Low,0,2019-06-30T03:00:00+0900,1561831200,9,172,S,,9,Light Rain,Light Rain,1
80,Sunday,N,1560912134,11,1201,60,rain,1003.0,0.5,0,84,24,21,25,25,24,Low,0,2019-06-30T04:00:00+0900,1561834800,10,169,SSE,,9,Light Rain,Light Rain,1
80,Sunday,N,1560912134,11,1201,60,rain,1003.2,0.5,0,86,23,21,25,25,23,Low,0,2019-06-30T05:00:00+0900,1561838400,11,135,SE,,10,Light Rain,Light Rain,1
80,Sunday,D,1560912134,11,1201,60,rain,1003.4,0.6000000000000001,0,87,23,21,25,25,23,Low,0,2019-06-30T06:00:00+0900,1561842000,12,146,SE,,9,Light Rain,Light Rain,1
80,Sunday,D,1560912134,11,1201,60,rain,1003.6,0.5,0,86,24,21,25,25,24,Low,1,2019-06-30T07:00:00+0900,1561845600,12,117,ESE,,9,Light Rain,Light Rain,1
81,Sunday,D,1560912134,4,400,60,rain,1003.7,0.5,0,83,24,21,26,26,24,Low,1,2019-06-30T08:00:00+0900,1561849200,11,90,E,,10,Thunderstorms,T-Storms,2
81,Sunday,D,1560912134,4,400,60,rain,1003.8,0.6000000000000001,0,79,25,21,27,27,25,Moderate,3,2019-06-30T09:00:00+0900,1561852800,11,59,ENE,,11,Thunderstorms,T-Storms,2
81,Sunday,D,1560912134,4,400,60,rain,1003.8,0.6000000000000001,0,77,25,21,28,28,25,Moderate,4,2019-06-30T10:00:00+0900,1561856400,11,14,NNE,,13,Thunderstorms,T-Storms,2
81,Sunday,D,1560912134,4,400,60,rain,1003.5,0.6000000000000001,0,75,26,21,28,28,26,High,6,2019-06-30T11:00:00+0900,1561860000,11,355,N,,15,Thunderstorms,T-Storms,2
80,Sunday,D,1560912134,4,400,60,rain,1003.1,0.76,0,75,26,21,29,29,26,High,7,2019-06-30T12:00:00+0900,1561863600,11,0,N,,15,Thunderstorms,T-Storms,2
80,Sunday,D,1560912134,4,400,60,rain,1002.7,0.76,0,74,26,21,29,29,26,High,7,2019-06-30T13:00:00+0900,1561867200,11,356,N,,16,Thunderstorms,T-Storms,2
80,Sunday,D,1560912134,4,400,60,rain,1002.3,0.76,0,75,26,21,29,29,26,Moderate,5,2019-06-30T14:00:00+0900,1561870800,11,0,N,,16,Thunderstorms,T-Storms,2
80,Sunday,D,1560912134,4,400,60,rain,1002.1,0.7000000000000001,0,75,26,21,28,28,26,Moderate,4,2019-06-30T15:00:00+0900,1561874400,11,0,N,,15,Thunderstorms,T-Storms,2
79,Sunday,D,1560912134,4,400,60,rain,1002.0,0.6000000000000001,0,77,26,21,28,28,26,Low,2,2019-06-30T16:00:00+0900,1561878000,11,4,N,,15,Thunderstorms,T-Storms,2
79,Sunday,D,1560912134,4,400,60,rain,1001.9,0.6000000000000001,0,76,26,21,28,28,26,Low,1,2019-06-30T17:00:00+0900,1561881600,11,9,N,,15,Thunderstorms,T-Storms,2
100,Sunday,D,1560912134,12,1200,60,rain,1002.0,0.7000000000000001,0,76,25,21,28,28,25,Low,0,2019-06-30T18:00:00+0900,1561885200,11,27,NNE,,14,Rain,Rain,1
100,Sunday,D,1560912134,12,1200,60,rain,1002.1,0.7000000000000001,0,77,25,21,27,27,25,Low,0,2019-06-30T19:00:00+0900,1561888800,11,45,NE,,13,Rain,Rain,1
100,Sunday,N,1560912134,12,1200,60,rain,1002.3,0.7000000000000001,0,77,25,21,27,27,25,Low,0,2019-06-30T20:00:00+0900,1561892400,11,53,NE,,12,Rain,Rain,1
100,Sunday,N,1560912134,12,1200,60,rain,1002.3,0.7000000000000001,0,78,25,21,27,27,25,Low,0,2019-06-30T21:00:00+0900,1561896000,11,101,E,,12,Rain,Rain,1
100,Sunday,N,1560912134,12,1200,60,rain,1002.2,0.7000000000000001,0,80,24,21,27,27,24,Low,0,2019-06-30T22:00:00+0900,1561899600,11,104,ESE,,10,Rain,Rain,1
100,Sunday,N,1560912134,12,1200,60,rain,1002.0,0.7000000000000001,0,81,24,21,27,27,24,Low,0,2019-06-30T23:00:00+0900,1561903200,10,135,SE,,11,Rain,Rain,1
100,Monday,N,1560912134,12,1200,60,rain,1001.7,0.76,0,81,24,21,27,27,24,Low,0,2019-07-01T00:00:00+0900,1561906800,9,162,SSE,,10,Rain,Rain,1
100,Monday,N,1560912134,12,1200,60,rain,1001.3,0.76,0,81,24,21,26,26,24,Low,0,2019-07-01T01:00:00+0900,1561910400,8,150,SSE,,10,Rain,Rain,1
100,Monday,N,1560912134,12,1200,60,rain,1000.9,0.76,0,83,24,21,26,26,24,Low,0,2019-07-01T02:00:00+0900,1561914000,7,140,SE,,10,Rain,Rain,1
82,Monday,N,1560912134,4,400,60,rain,1000.6,0.76,0,84,24,21,26,26,24,Low,0,2019-07-01T03:00:00+0900,1561917600,7,143,SE,,10,Thunderstorms,T-Storms,2
100,Monday,N,1560912134,12,1200,60,rain,1000.5,0.76,0,84,23,21,25,25,23,Low,0,2019-07-01T04:00:00+0900,1561921200,8,108,ESE,,10,Rain,Rain,1
100,Monday,N,1560912134,12,1200,60,rain,1000.5,0.76,0,87,23,21,25,25,23,Low,0,2019-07-01T05:00:00+0900,1561924800,9,117,ESE,,11,Rain,Rain,1
100,Monday,D,1560912134,12,1200,60,rain,1000.7,0.76,0,87,23,21,24,24,23,Low,0,2019-07-01T06:00:00+0900,1561928400,10,135,SE,,10,Rain,Rain,1
100,Monday,D,1560912134,12,1200,60,rain,1000.9,0.76,0,87,23,21,25,25,23,Low,0,2019-07-01T07:00:00+0900,1561932000,11,135,SE,,11,Rain,Rain,1
100,Monday,D,1560912134,12,1200,60,rain,1001.0,0.76,0,84,24,21,26,26,24,Low,1,2019-07-01T08:00:00+0900,1561935600,11,108,ESE,,12,Rain,Rain,1
100,Monday,D,1560912134,12,1200,60,rain,1001.1,0.76,0,81,24,21,27,27,24,Moderate,3,2019-07-01T09:00:00+0900,1561939200,11,90,E,,14,Rain,Rain,1
100,Monday,D,1560912134,12,1200,60,rain,1001.2,0.76,0,78,25,21,27,27,25,Moderate,5,2019-07-01T10:00:00+0900,1561942800,11,315,NW,27.0,15,Rain,Rain,1
100,Monday,D,1560912134,12,1200,60,rain,1001.1,0.76,0,76,25,21,28,28,25,High,6,2019-07-01T11:00:00+0900,1561946400,11,315,NW,32.0,18,Rain,Rain,1
100,Monday,D,1560912134,12,1200,60,rain,1001.0,0.76,0,76,26,21,28,28,26,High,7,2019-07-01T12:00:00+0900,1561950000,11,326,NW,32.0,18,Rain,Rain,1
79,Monday,D,1560912134,4,400,60,rain,1000.9,0.76,0,74,26,21,28,28,26,High,7,2019-07-01T13:00:00+0900,1561953600,11,335,NNW,33.0,18,Thunderstorms,T-Storms,2
78,Monday,D,1560912134,4,400,60,rain,1000.8,0.76,0,75,26,21,28,28,26,High,6,2019-07-01T14:00:00+0900,1561957200,11,345,NNW,32.0,18,Thunderstorms,T-Storms,2
78,Monday,D,1560912134,4,400,60,rain,1000.8,0.76,0,74,26,21,28,28,26,Moderate,4,2019-07-01T15:00:00+0900,1561960800,11,347,NNW,31.0,17,Thunderstorms,T-Storms,2
79,Monday,D,1560912134,4,400,60,rain,1000.9,0.76,0,77,26,21,28,28,26,Moderate,3,2019-07-01T16:00:00+0900,1561964400,11,351,N,29.0,16,Thunderstorms,T-Storms,2
79,Monday,D,1560912134,4,400,60,rain,1001.1,0.76,0,75,26,21,28,28,26,Low,1,2019-07-01T17:00:00+0900,1561968000,11,353,N,27.0,15,Thunderstorms,T-Storms,2
80,Monday,D,1560912134,4,400,60,rain,1001.3,0.76,0,75,25,21,28,28,25,Low,0,2019-07-01T18:00:00+0900,1561971600,11,4,N,,14,Thunderstorms,T-Storms,2
81,Monday,D,1560912134,4,400,60,rain,1001.6,0.76,0,77,25,20,27,27,25,Low,0,2019-07-01T19:00:00+0900,1561975200,11,6,N,,13,Thunderstorms,T-Storms,2
100,Monday,N,1560912134,12,1200,60,rain,1001.9,0.76,0,78,24,20,27,27,24,Low,0,2019-07-01T20:00:00+0900,1561978800,11,0,N,,11,Rain,Rain,1
100,Monday,N,1560912134,12,1200,60,rain,1002.0,0.76,0,79,24,20,26,26,24,Low,0,2019-07-01T21:00:00+0900,1561982400,10,27,NNE,,10,Rain,Rain,1
100,Monday,N,1560912134,12,1200,60,rain,1002.1,0.76,0,80,24,21,26,26,24,Low,0,2019-07-01T22:00:00+0900,1561986000,9,27,NNE,,9,Rain,Rain,1
100,Monday,N,1560912134,12,1200,60,rain,1002.0,0.76,0,82,24,21,26,26,24,Low,0,2019-07-01T23:00:00+0900,1561989600,8,90,E,,9,Rain,Rain,1
100,Tuesday,N,1560912134,12,1200,60,rain,1001.9,0.76,0,82,24,21,26,26,24,Low,0,2019-07-02T00:00:00+0900,1561993200,7,143,SE,,9,Rain,Rain,1
100,Tuesday,N,1560912134,12,1200,60,rain,1001.7,0.76,0,82,24,21,26,26,24,Low,0,2019-07-02T01:00:00+0900,1561996800,7,135,SE,,9,Rain,Rain,1
100,Tuesday,N,1560912134,12,1200,60,rain,1001.6,0.76,0,83,24,21,26,26,24,Low,0,2019-07-02T02:00:00+0900,1562000400,7,104,ESE,,9,Rain,Rain,1
100,Tuesday,N,1560912134,12,1200,60,rain,1001.6,0.76,0,84,24,21,25,25,24,Low,0,2019-07-02T03:00:00+0900,1562004000,7,90,E,,9,Rain,Rain,1
100,Tuesday,N,1560912134,12,1200,60,rain,1001.8,0.76,0,85,23,21,24,24,23,Low,0,2019-07-02T04:00:00+0900,1562007600,7,37,NE,,9,Rain,Rain,1
100,Tuesday,N,1560912134,12,1200,60,rain,1002.0,0.76,0,87,23,21,24,24,23,Low,0,2019-07-02T05:00:00+0900,1562011200,8,56,NE,,10,Rain,Rain,1
100,Tuesday,D,1560912134,12,1200,60,rain,1002.4,0.76,0,87,23,21,24,24,23,Low,0,2019-07-02T06:00:00+0900,1562014800,9,67,ENE,,9,Rain,Rain,1
100,Tuesday,D,1560912134,12,1200,60,rain,1002.7,0.76,0,86,23,21,24,24,23,Low,1,2019-07-02T07:00:00+0900,1562018400,10,49,NE,,9,Rain,Rain,1
100,Tuesday,D,1560912134,12,1200,60,rain,1002.9,0.76,0,84,24,21,25,25,24,Low,2,2019-07-02T08:00:00+0900,1562022000,11,45,NE,,9,Rain,Rain,1
100,Tuesday,D,1560912134,12,1200,60,rain,1003.1,0.76,0,79,24,21,27,27,24,Moderate,3,2019-07-02T09:00:00+0900,1562025600,11,39,NE,,9,Rain,Rain,1
