cloudCover,dayOfWeek,dayOrNight,expirationTimeUtc,iconCode,iconCodeExtend,precipChance,precipType,pressureMeanSeaLevel,qpf,qpfSnow,relativeHumidity,temperature,temperatureDewPoint,temperatureFeelsLike,temperatureHeatIndex,temperatureWindChill,uvDescription,uvIndex,validTimeLocal,validTimeUtc,visibility,windDirection,windDirectionCardinal,windGust,windSpeed,wxPhraseLong,wxPhraseShort,wxSeverity
80,Wednesday,N,1560911706,11,1201,60,rain,1005.4,0.30000000000000004,0,90,22,20,23,23,22,Low,0,2019-07-03T03:00:00+0900,1562090400,11,180,S,,8,Light Rain,Light Rain,1
80,Wednesday,N,1560911706,11,1201,60,rain,1005.6,0.30000000000000004,0,90,21,20,22,22,21,Low,0,2019-07-03T04:00:00+0900,1562094000,12,146,SE,,7,Light Rain,Light Rain,1
80,Wednesday,D,1560911706,11,1201,60,rain,1005.8,0.30000000000000004,0,92,21,20,22,22,21,Low,0,2019-07-03T05:00:00+0900,1562097600,13,180,S,,8,Light Rain,Light Rain,1
79,Wednesday,D,1560911706,11,1100,55,rain,1006.1,0.30000000000000004,0,88,22,20,23,23,22,Low,0,2019-07-03T06:00:00+0900,1562101200,14,117,ESE,,8,Showers,Showers,1
79,Wednesday,D,1560911706,11,1100,55,rain,1006.4,0.30000000000000004,0,86,22,20,24,24,22,Low,1,2019-07-03T07:00:00+0900,1562104800,15,90,E,,8,Showers,Showers,1
79,Wednesday,D,1560911706,11,1100,55,rain,1006.7,0.30000000000000004,0,81,23,20,24,24,23,Low,2,2019-07-03T08:00:00+0900,1562108400,15,76,ENE,,8,Showers,Showers,1
79,Wednesday,D,1560911706,11,1100,54,rain,1006.8,0.30000000000000004,0,77,24,20,25,25,24,Moderate,4,2019-07-03T09:00:00+0900,1562112000,15,90,E,,9,Showers,Showers,1
79,Wednesday,D,1560911706,11,1100,53,rain,1006.9,0.30000000000000004,0,74,25,20,27,27,25,Moderate,5,2019-07-03T10:00:00+0900,1562115600,16,99,E,,10,Showers,Showers,1
79,Wednesday,D,1560911706,11,1100,52,rain,1006.7,0.30000000000000004,0,72,25,20,27,27,25,High,7,2019-07-03T11:00:00+0900,1562119200,16,144,SE,,11,Showers,Showers,1
79,Wednesday,D,1560911706,11,1100,51,rain,1006.5,0.30000000000000004,0,70,26,20,28,28,26,High,7,2019-07-03T12:00:00+0900,1562122800,16,143,SE,,12,Showers,Showers,1
79,Wednesday,D,1560911706,11,1100,50,rain,1006.2,0.30000000000000004,0,70,26,20,28,28,26,High,6,2019-07-03T13:00:00+0900,1562126400,16,147,SSE,,12,Showers,Showers,1
79,Wednesday,D,1560911706,11,1100,49,rain,1006.0,0.30000000000000004,0,69,26,20,28,28,26,Moderate,5,2019-07-03T14:00:00+0900,1562130000,16,146,SE,,13,Showers,Showers,1
79,Wednesday,D,1560911706,11,1100,42,rain,1005.9,0.2,0,69,26,20,28,28,26,Moderate,3,2019-07-03T15:00:00+0900,1562133600,16,145,SE,,13,Showers,Showers,1
79,Wednesday,D,1560911706,11,1100,43,rain,1006.0,0.2,0,71,26,20,28,28,26,Low,2,2019-07-03T16:00:00+0900,1562137200,16,150,SSE,,14,Showers,Showers,1
78,Wednesday,D,1560911706,11,1100,44,rain,1006.3,0.2,0,72,25,20,27,27,25,Low,1,2019-07-03T17:00:00+0900,1562140800,16,153,SSE,,13,Showers,Showers,1
77,Wednesday,D,1560911706,11,1100,52,rain,1006.6,0.2,0,75,25,20,27,27,25,Low,0,2019-07-03T18:00:00+0900,1562144400,16,160,SSE,,13,Showers,Showers,1
77,Wednesday,D,1560911706,11,1100,54,rain,1007.1,0.2,0,79,24,20,26,26,24,Low,0,2019-07-03T19:00:00+0900,1562148000,15,159,SSE,,13,Showers,Showers,1
76,Wednesday,N,1560911706,11,1100,55,rain,1007.5,0.2,0,82,24,20,25,25,24,Low,0,2019-07-03T20:00:00+0900,1562151600,14,166,SSE,,13,Showers,Showers,1
76,Wednesday,N,1560911706,11,1100,56,rain,1007.8,0.30000000000000004,0,82,23,20,24,24,23,Low,0,2019-07-03T21:00:00+0900,1562155200,13,156,SSE,,12,Showers,Showers,1
73,Wednesday,N,1560911706,11,1100,55,rain,1007.8,0.30000000000000004,0,85,23,20,24,24,23,Low,0,2019-07-03T22:00:00+0900,1562158800,12,155,SSE,,12,Showers,Showers,1
75,Wednesday,N,1560911706,11,1100,55,rain,1007.8,0.2,0,87,23,20,24,24,23,Low,0,2019-07-03T23:00:00+0900,1562162400,11,150,SSE,,12,Showers,Showers,1
76,Thursday,N,1560911706,11,1100,45,rain,1007.7,0.2,0,87,22,20,24,24,22,Low,0,2019-07-04T00:00:00+0900,1562166000,11,141,SE,,11,Showers,Showers,1
75,Thursday,N,1560911706,11,1100,45,rain,1007.6,0.2,0,88,22,20,23,23,22,Low,0,2019-07-04T01:00:00+0900,1562169600,10,145,SE,,10,Showers,Showers,1
74,Thursday,N,1560911706,11,1100,44,rain,1007.5,0.2,0,90,22,20,23,23,22,Low,0,2019-07-04T02:00:00+0900,1562173200,10,153,SSE,,10,Showers,Showers,1
73,Thursday,N,1560911706,11,1100,52,rain,1007.5,0.30000000000000004,0,90,22,20,23,23,22,Low,0,2019-07-04T03:00:00+0900,1562176800,11,135,SE,,9,Showers,Showers,1
73,Thursday,N,1560911706,11,1100,53,rain,1007.6,0.4,0,90,22,20,23,23,22,Low,0,2019-07-04T04:00:00+0900,1562180400,11,135,SE,,8,Showers,Showers,1
74,Thursday,D,1560911706,11,1100,54,rain,1007.8,0.4,0,91,22,20,23,23,22,Low,0,2019-07-04T05:00:00+0900,1562184000,12,127,SE,,9,Showers,Showers,1
75,Thursday,D,1560911706,11,1100,55,rain,1008.0,0.4,0,89,22,20,23,23,22,Low,0,2019-07-04T06:00:00+0900,1562187600,13,121,ESE,,9,Showers,Showers,1
76,Thursday,D,1560911706,11,1100,56,rain,1008.2,0.4,0,85,23,20,24,24,23,Low,1,2019-07-04T07:00:00+0900,1562191200,14,135,SE,,9,Showers,Showers,1
78,Thursday,D,1560911706,11,1100,56,rain,1008.3,0.4,0,81,24,20,25,25,24,Low,2,2019-07-04T08:00:00+0900,1562194800,15,127,SE,,9,Showers,Showers,1
79,Thursday,D,1560911706,11,1100,49,rain,1008.3,0.30000000000000004,0,76,24,20,26,26,24,Moderate,4,2019-07-04T09:00:00+0900,1562198400,15,146,SE,,11,Showers,Showers,1
79,Thursday,D,1560911706,11,1100,48,rain,1008.2,0.30000000000000004,0,72,25,20,27,27,25,Moderate,5,2019-07-04T10:00:00+0900,1562202000,16,150,SSE,,12,Showers,Showers,1
79,Thursday,D,1560911706,11,1100,47,rain,1007.9,0.30000000000000004,0,70,26,20,28,28,26,High,7,2019-07-04T11:00:00+0900,1562205600,16,157,SSE,,12,Showers,Showers,1
