latitude,longitude,drivingDifficultyIndex,observationTimeUtcIso,precip1Hour,precip24Hour,precip6Hour,pressureChange,relativeHumidity,wxPhraseCode,iconCode,snow1Hour,snow24Hour,snow6Hour,temperature,temperatureChange24Hour,temperatureDewPoint,temperatureFeelsLike,temperatureMax24Hour,temperatureMin24Hour,uvIndex,visibility,windGust,windSpeed
35.67,139.79,0.0,2016-02-18T20:20:00+0000,0.0,0.0,0.0,0.7,74.9,3100.0,31.0,0.0,0.0,0.0,3.9,-0.1,-0.1,1.4,10.1,2.0,0.0,16.1,,9.4
35.67,139.79,0.0,2016-02-18T21:20:00+0000,0.0,0.0,0.0,0.8,64.2,3200.0,32.0,0.0,0.0,0.0,4.1,1.2,-1.9,2.4,10.1,2.0,0.0,16.1,,7.6
35.67,139.79,0.0,2016-02-18T22:20:00+0000,0.0,0.0,0.0,1.7,66.6,3200.0,32.0,0.0,0.0,0.0,3.8,-0.2,-1.9,3.8,10.1,3.0,0.0,16.1,,4.3
35.67,139.79,0.0,2016-02-18T23:20:00+0000,0.0,0.0,0.0,1.8,73.2,3200.0,32.0,0.0,0.0,0.0,4.1,-0.6,-0.3,4.1,10.1,3.0,1.0,16.1,,4.3
35.67,139.79,0.0,2016-02-19T00:20:00+0000,0.0,0.0,0.0,0.1,64.4,3200.0,32.0,0.0,0.0,0.0,8.0,1.3,1.6,6.8,10.1,3.0,2.0,16.1,,7.2
35.67,139.79,0.0,2016-02-19T01:20:00+0000,0.0,0.0,0.0,0.7,51.5,3200.0,32.0,0.0,0.0,0.0,9.9,2.1,0.4,9.4,10.1,3.0,3.0,16.1,,5.8
35.67,139.79,0.0,2016-02-19T02:20:00+0000,0.0,0.0,0.0,1.6,48.7,3200.0,32.0,0.0,0.0,0.0,11.4,2.4,1.0,10.9,11.4,3.0,4.0,16.1,,6.8
35.67,139.79,0.0,2016-02-19T03:20:00+0000,0.0,0.0,0.0,0.4,47.6,3200.0,32.0,0.0,0.0,0.0,14.0,3.6,3.1,13.4,14.0,3.0,4.0,16.1,,10.1
35.67,139.79,0.0,2016-02-19T04:20:00+0000,0.0,0.0,0.0,0.2,41.1,3200.0,32.0,0.0,0.0,0.0,15.1,3.9,2.1,15.0,15.1,3.0,4.0,16.1,,9.0
35.67,139.79,0.0,2016-02-19T05:20:00+0000,0.0,0.0,0.0,0.1,39.5,3200.0,32.0,0.0,0.0,0.0,15.3,3.4,1.6,14.8,15.3,3.0,2.0,16.1,,11.2
35.67,139.79,0.0,2016-02-19T06:20:00+0000,0.0,0.0,0.0,2.5,35.0,3200.0,32.0,0.0,0.0,0.0,15.6,3.2,0.3,15.1,15.6,3.0,1.0,16.1,,12.2
35.67,139.79,0.0,2016-02-19T07:20:00+0000,0.0,0.0,0.0,2.2,37.3,3200.0,32.0,0.0,0.0,0.0,15.6,3.1,1.1,14.9,15.9,3.0,0.0,16.1,,15.5
35.67,139.79,0.0,2016-02-19T08:20:00+0000,0.0,0.0,0.0,3.3,38.6,3200.0,32.0,0.0,0.0,0.0,15.1,2.8,1.1,14.4,15.9,3.0,0.0,16.1,,14.4
35.67,139.79,0.0,2016-02-19T09:20:00+0000,0.0,0.0,0.0,4.1,38.6,3100.0,31.0,0.0,0.0,0.0,14.6,3.1,0.6,14.0,15.9,3.0,0.0,16.1,,10.8
35.67,139.79,0.0,2016-02-19T10:20:00+0000,0.0,0.0,0.0,4.3,46.2,2900.0,29.0,0.0,0.0,0.0,12.6,1.9,1.4,11.9,15.9,3.0,0.0,16.1,,9.0
35.67,139.79,0.0,2016-02-19T11:20:00+0000,0.0,0.0,0.0,3.7,45.8,2900.0,29.0,0.0,0.0,0.0,12.5,1.3,1.1,11.9,15.9,3.0,0.0,16.1,,8.3
35.67,139.79,0.0,2016-02-19T12:20:00+0000,0.0,0.0,0.0,2.1,49.7,2900.0,29.0,0.0,0.0,0.0,11.9,2.0,1.6,10.9,15.9,3.0,0.0,16.1,,9.7
35.67,139.79,0.0,2016-02-19T13:20:00+0000,0.0,0.0,0.0,2.2,58.6,2900.0,29.0,0.0,0.0,0.0,10.9,2.1,3.1,10.4,15.9,3.0,0.0,16.1,,6.5
35.67,139.79,0.0,2016-02-19T14:20:00+0000,0.0,0.0,0.0,2.5,60.9,3300.0,33.0,0.0,0.0,0.0,9.9,1.0,2.6,9.4,15.9,3.0,0.0,16.1,,6.1
35.67,139.79,0.0,2016-02-19T15:20:00+0000,0.0,0.0,0.0,1.3,67.3,3300.0,33.0,0.0,0.0,0.0,9.4,1.8,3.6,9.4,15.9,3.0,0.0,16.1,,4.0
35.67,139.79,0.0,2016-02-19T16:20:00+0000,0.0,0.0,0.0,1.2,63.3,2900.0,29.0,0.0,0.0,0.0,9.1,2.3,2.6,8.6,15.9,3.0,0.0,16.1,,5.8
35.67,139.79,0.0,2016-02-19T17:20:00+0000,0.0,0.0,0.0,0.7,54.5,2900.0,29.0,0.0,0.0,0.0,9.1,2.2,0.4,7.9,15.9,3.0,0.0,16.1,,8.3
35.67,139.79,0.0,2016-02-19T18:20:00+0000,0.0,0.0,0.0,0.6,61.1,2900.0,29.0,0.0,0.0,0.0,9.1,3.4,2.0,7.9,15.9,3.0,0.0,16.1,,7.9
35.67,139.79,0.0,2016-02-19T19:20:00+0000,0.0,0.0,0.0,0.5,62.9,2700.0,27.0,0.0,0.0,0.0,8.6,1.9,1.9,7.4,15.9,3.1,0.0,16.1,,7.6
35.67,139.79,0.0,2016-02-19T20:20:00+0000,0.0,0.0,0.0,0.5,65.5,2600.0,26.0,0.0,0.0,0.0,8.5,1.3,2.4,7.3,15.9,3.1,0.0,16.1,,7.6
35.67,139.79,0.0,2016-02-19T21:20:00+0000,0.0,0.0,0.0,-0.9,66.0,2600.0,26.0,0.0,0.0,0.0,8.1,2.7,2.1,7.0,15.9,3.1,0.0,16.1,,6.8
35.67,139.79,0.0,2016-02-19T22:20:00+0000,0.0,0.0,0.0,0.0,65.2,2600.0,26.0,0.0,0.0,0.0,7.6,0.8,1.5,6.1,15.9,6.1,0.0,16.1,,8.3
35.67,139.79,0.0,2016-02-19T23:20:00+0000,0.0,0.0,0.0,0.6,61.5,2600.0,26.0,0.0,0.0,0.0,7.5,-0.3,0.6,6.9,15.9,7.1,1.0,16.1,,5.0
35.67,139.79,0.0,2016-02-20T00:20:00+0000,0.0,0.0,0.0,-1.4,53.7,2600.0,26.0,0.0,0.0,0.0,9.4,0.7,0.5,8.3,15.9,7.5,1.0,16.1,,7.6
35.67,139.79,0.0,2016-02-20T01:20:00+0000,0.0,0.0,0.0,-1.0,52.4,2600.0,26.0,0.0,0.0,0.0,10.1,0.1,0.9,9.3,15.9,7.5,1.0,16.1,,7.2
35.67,139.79,34.0,2016-02-20T02:20:00+0000,0.0,0.0,0.0,-2.1,55.2,2600.0,26.0,0.0,0.0,0.0,10.1,-0.6,1.6,9.5,15.9,7.5,2.0,16.1,,6.5
35.67,139.79,34.0,2016-02-20T03:20:00+0000,0.3,0.3,0.3,-3.4,65.2,1100.0,11.0,0.0,0.0,0.0,9.4,-2.1,3.1,9.1,15.9,7.5,2.0,16.1,,4.7
35.67,139.79,34.0,2016-02-20T04:20:00+0000,0.2,0.6,0.6,-3.7,82.8,1100.0,11.0,0.0,0.0,0.0,8.6,-3.0,6.0,7.6,15.9,7.5,2.0,16.1,,7.2
35.67,139.79,34.0,2016-02-20T05:20:00+0000,0.5,1.0,1.0,-4.5,82.9,1200.0,12.0,0.0,0.0,0.0,8.6,-3.7,5.8,7.1,15.9,7.5,1.0,5.6,,9.0
35.67,139.79,43.0,2016-02-20T06:20:00+0000,1.5,2.3,2.3,-5.8,91.1,1200.0,12.0,0.0,0.0,0.0,8.0,-4.4,6.6,6.0,15.9,7.5,0.0,4.8,,11.2
35.67,139.79,43.0,2016-02-20T07:20:00+0000,1.8,3.9,3.9,-5.5,95.3,1200.0,12.0,0.0,0.0,0.0,7.6,-3.6,6.9,6.1,15.1,7.5,0.0,3.2,,7.9
35.67,139.79,43.0,2016-02-20T08:20:00+0000,2.3,5.8,5.8,-4.9,95.4,1200.0,12.0,0.0,0.0,0.0,7.6,-4.2,6.9,5.9,15.1,7.5,0.0,3.2,,8.6
35.67,139.79,43.0,2016-02-20T09:20:00+0000,3.0,8.5,8.1,-6.4,96.7,1200.0,12.0,0.0,0.0,0.0,8.0,-2.5,7.6,6.5,15.1,7.5,0.0,3.2,,9.0
35.67,139.79,59.0,2016-02-20T10:20:00+0000,4.4,11.9,11.3,-6.3,95.9,1200.0,12.0,0.0,0.0,0.0,7.9,-1.8,7.3,5.8,15.1,7.5,0.0,3.2,,11.5
35.67,139.79,59.0,2016-02-20T11:20:00+0000,4.9,15.7,14.9,-8.6,97.1,1200.0,12.0,0.0,0.0,0.0,7.6,-2.5,7.1,5.0,13.1,7.5,0.0,3.2,,14.4
35.67,139.79,,2016-02-20T12:20:00+0000,,,,,,,,,,,,,,,,,,,,
35.67,139.79,34.0,2016-02-20T13:20:00+0000,3.0,23.0,19.5,-5.8,96.7,1200.0,12.0,0.0,0.0,0.0,7.5,-2.0,7.1,5.4,11.1,7.3,0.0,3.2,,11.9
35.67,139.79,59.0,2016-02-20T14:20:00+0000,5.3,26.3,20.9,-5.3,96.1,1200.0,12.0,0.0,0.0,0.0,7.5,-2.0,7.0,5.0,11.1,7.3,0.0,4.5,,14.4
35.67,139.79,34.0,2016-02-20T15:20:00+0000,0.3,26.4,19.0,-5.3,96.6,2600.0,26.0,0.0,0.0,0.0,7.4,-2.1,6.9,5.5,11.1,7.3,0.0,16.1,,9.7
35.67,139.79,0.0,2016-02-20T16:20:00+0000,0.0,26.4,15.6,-3.2,96.1,2600.0,26.0,0.0,0.0,0.0,7.4,-1.5,6.8,5.0,10.1,7.3,0.0,16.1,,12.6
35.67,139.79,0.0,2016-02-20T17:20:00+0000,0.0,26.4,11.8,-1.8,97.3,2600.0,26.0,0.0,0.0,0.0,7.5,-1.4,7.1,7.0,10.1,7.3,0.0,16.1,,5.0
35.67,139.79,0.0,2016-02-20T18:20:00+0000,0.0,26.4,6.5,1.1,96.8,2600.0,26.0,0.0,0.0,0.0,7.6,-0.3,7.1,7.0,10.1,7.3,0.0,16.1,,5.0
35.67,139.79,0.0,2016-02-20T19:20:00+0000,0.0,26.4,5.4,1.7,97.4,2600.0,26.0,0.0,0.0,0.0,7.6,-1.3,7.3,7.6,10.1,7.3,0.0,16.1,,2.9
35.67,139.79,0.0,2016-02-20T20:20:00+0000,0.0,26.4,0.3,3.1,93.7,2600.0,26.0,0.0,0.0,0.0,8.4,-0.4,7.5,7.6,10.1,7.3,0.0,16.1,,5.8
35.67,139.79,0.0,2016-02-20T21:20:00+0000,0.0,26.4,0.0,4.5,97.6,2600.0,26.0,0.0,0.0,0.0,7.8,0.2,7.4,7.1,10.1,7.3,0.0,16.1,,5.0
35.67,139.79,0.0,2016-02-20T22:20:00+0000,0.0,26.4,0.0,5.5,93.9,2600.0,26.0,0.0,0.0,0.0,8.4,0.2,7.4,7.6,10.1,7.3,0.0,16.1,,5.8
35.67,139.79,0.0,2016-02-20T23:20:00+0000,0.0,26.4,0.0,5.6,91.5,2600.0,26.0,0.0,0.0,0.0,8.6,-0.8,7.4,7.3,12.1,7.3,0.0,16.1,,8.3
35.67,139.79,0.0,2016-02-21T00:20:00+0000,0.0,26.4,0.0,4.4,66.0,2800.0,28.0,0.0,0.0,0.0,11.4,1.0,5.3,9.1,13.1,7.3,1.0,16.1,,20.2
35.67,139.79,0.0,2016-02-21T01:20:00+0000,0.0,26.4,0.0,4.6,55.9,2800.0,28.0,0.0,0.0,0.0,11.8,0.9,3.3,9.8,13.1,7.3,3.0,16.1,,18.4
35.67,139.79,0.0,2016-02-21T02:20:00+0000,0.0,26.4,0.0,4.5,48.2,3000.0,30.0,0.0,0.0,0.0,12.3,1.2,1.6,10.6,13.1,7.3,4.0,16.1,,15.8
35.67,139.79,0.0,2016-02-21T03:20:00+0000,0.0,26.1,0.0,3.7,46.0,3000.0,30.0,0.0,0.0,0.0,12.6,2.6,1.4,11.1,14.1,7.3,4.0,16.1,,15.8
35.67,139.79,0.0,2016-02-21T04:20:00+0000,0.0,25.9,0.0,3.9,38.2,3000.0,30.0,0.0,0.0,0.0,13.6,2.0,-0.3,12.5,14.1,7.3,4.0,16.1,,15.1
35.67,139.79,0.0,2016-02-21T05:20:00+0000,0.0,25.6,0.0,3.7,33.2,3000.0,30.0,0.0,0.0,0.0,14.3,2.9,-1.6,13.1,15.1,7.3,2.0,16.1,,17.3
35.67,139.79,0.0,2016-02-21T06:20:00+0000,0.0,24.4,0.0,4.1,31.6,3000.0,30.0,0.0,0.0,0.0,14.6,3.9,-2.1,13.1,15.1,7.3,1.0,16.1,,19.1
35.67,139.79,0.0,2016-02-21T07:20:00+0000,0.0,23.0,0.0,5.7,29.5,3000.0,30.0,0.0,0.0,0.0,13.0,2.7,-4.4,11.3,15.1,7.3,0.0,16.1,,18.0
35.67,139.79,0.0,2016-02-21T08:20:00+0000,0.0,21.0,0.0,6.2,31.6,2800.0,28.0,0.0,0.0,0.0,12.1,2.2,-4.3,10.1,15.1,7.3,0.0,16.1,27.0,19.1
35.67,139.79,0.0,2016-02-21T09:20:00+0000,0.0,19.0,0.0,6.2,32.2,2700.0,27.0,0.0,0.0,0.0,10.6,1.7,-5.4,8.3,15.1,7.3,0.0,16.1,25.6,18.0
35.67,139.79,0.0,2016-02-21T10:20:00+0000,0.0,15.6,0.0,6.9,32.7,2700.0,27.0,0.0,0.0,0.0,9.6,0.9,-5.9,7.1,15.1,7.3,0.0,16.1,25.6,17.3
35.67,139.79,0.0,2016-02-21T11:20:00+0000,0.0,11.8,0.0,7.1,34.0,2700.0,27.0,0.0,0.0,0.0,8.6,0.3,-6.4,5.8,15.1,7.3,0.0,16.1,26.6,18.0
35.67,139.79,0.0,2016-02-21T12:20:00+0000,0.0,6.5,0.0,5.0,37.7,2700.0,27.0,0.0,0.0,0.0,8.1,0.5,-5.4,5.5,15.1,7.3,0.0,16.1,24.5,16.2
35.67,139.79,0.0,2016-02-21T13:20:00+0000,0.0,5.4,0.0,5.8,37.9,2700.0,27.0,0.0,0.0,0.0,7.8,-0.2,-5.6,5.8,15.1,7.3,0.0,16.1,,11.5
35.67,139.79,0.0,2016-02-21T14:20:00+0000,0.0,0.3,0.0,4.3,37.3,2700.0,27.0,0.0,0.0,0.0,7.6,-0.2,-6.0,4.9,15.1,7.3,0.0,16.1,24.1,16.2
35.67,139.79,0.0,2016-02-21T15:20:00+0000,0.0,0.0,0.0,2.9,37.9,2700.0,27.0,0.0,0.0,0.0,6.8,-0.7,-6.5,3.9,15.1,6.8,0.0,16.1,23.0,15.5
35.67,139.79,0.0,2016-02-21T16:20:00+0000,0.0,0.0,0.0,3.0,39.8,2700.0,27.0,0.0,0.0,0.0,6.3,-1.0,-6.4,3.6,15.1,6.3,0.0,16.1,20.2,13.3
35.67,139.79,0.0,2016-02-21T17:20:00+0000,0.0,0.0,0.0,3.4,40.7,2700.0,27.0,0.0,0.0,0.0,6.3,-1.0,-6.1,3.8,15.1,6.3,0.0,16.1,,11.9
35.67,139.79,0.0,2016-02-21T18:20:00+0000,0.0,0.0,0.0,4.0,40.9,2700.0,27.0,0.0,0.0,0.0,5.8,-0.8,-6.4,2.5,15.1,5.8,0.0,16.1,23.8,16.6
35.67,139.79,0.0,2016-02-21T19:20:00+0000,0.0,0.0,0.0,4.8,40.8,2700.0,27.0,0.0,0.0,0.0,5.8,-1.8,-6.5,2.5,15.1,5.8,0.0,16.1,23.0,16.6
35.67,139.79,0.0,2016-02-21T20:20:00+0000,0.0,0.0,0.0,4.8,41.4,2700.0,27.0,0.0,0.0,0.0,5.9,-1.8,-6.3,2.8,15.1,5.8,0.0,16.1,,14.8
35.67,139.79,0.0,2016-02-21T21:20:00+0000,0.0,0.0,0.0,4.5,42.4,2800.0,28.0,0.0,0.0,0.0,5.8,-1.0,-6.0,3.1,15.1,5.8,0.0,16.1,,12.6
35.67,139.79,0.0,2016-02-21T22:20:00+0000,0.0,0.0,0.0,5.7,44.2,2800.0,28.0,0.0,0.0,0.0,5.6,-2.4,-5.5,3.4,15.1,5.6,0.0,16.1,,10.1
35.67,139.79,0.0,2016-02-21T23:20:00+0000,0.0,0.0,0.0,4.3,45.8,2800.0,28.0,0.0,0.0,0.0,5.9,-3.4,-4.9,3.5,15.1,5.8,1.0,16.1,,10.8
35.67,139.79,0.0,2016-02-22T00:20:00+0000,0.0,0.0,0.0,2.5,44.2,2600.0,26.0,0.0,0.0,0.0,6.6,-2.7,-4.8,4.5,15.1,5.8,1.0,16.1,,10.1
35.67,139.79,0.0,2016-02-22T01:20:00+0000,0.0,0.0,0.0,3.1,39.6,2600.0,26.0,0.0,0.0,0.0,7.6,-3.0,-5.1,5.4,15.1,5.8,2.0,16.1,,12.6
35.67,139.79,0.0,2016-02-22T02:20:00+0000,0.0,0.0,0.0,-0.3,41.6,2600.0,26.0,0.0,0.0,0.0,7.6,-3.1,-4.6,5.8,15.1,5.8,2.0,16.1,,9.7
35.67,139.79,0.0,2016-02-22T03:20:00+0000,0.0,0.0,0.0,-1.0,42.2,2600.0,26.0,0.0,0.0,0.0,8.6,-2.9,-3.5,7.3,15.1,5.8,2.0,16.1,,7.9
35.67,139.79,0.0,2016-02-22T04:20:00+0000,0.0,0.0,0.0,-1.4,43.4,2600.0,26.0,0.0,0.0,0.0,8.8,-2.9,-2.9,7.1,15.1,5.8,2.0,16.1,,10.1
35.67,139.79,0.0,2016-02-22T05:20:00+0000,0.0,0.0,0.0,-0.7,51.0,2600.0,26.0,0.0,0.0,0.0,9.4,-3.2,-0.3,7.4,15.1,5.8,1.0,16.1,,13.0
35.67,139.79,0.0,2016-02-22T06:20:00+0000,0.0,0.0,0.0,-0.5,50.9,2600.0,26.0,0.0,0.0,0.0,9.1,-2.4,-0.5,6.9,13.3,5.8,1.0,16.1,,14.0
35.67,139.79,0.0,2016-02-22T07:20:00+0000,0.0,0.0,0.0,0.9,56.3,2600.0,26.0,0.0,0.0,0.0,8.6,-1.9,0.5,6.1,12.1,5.8,0.0,16.1,,15.1
35.67,139.79,0.0,2016-02-22T08:20:00+0000,0.0,0.0,0.0,1.0,57.2,2600.0,26.0,0.0,0.0,0.0,8.6,-1.4,0.6,6.1,11.1,5.8,0.0,16.1,,15.5
35.67,139.79,34.0,2016-02-22T09:20:00+0000,0.0,0.0,0.0,0.7,58.1,1100.0,11.0,0.0,0.0,0.0,8.1,-0.7,0.5,6.1,10.1,5.8,0.0,16.1,,12.2
35.67,139.79,34.0,2016-02-22T10:20:00+0000,0.3,0.3,0.3,1.2,69.7,1100.0,11.0,0.0,0.0,0.0,7.3,-1.6,2.1,5.0,10.1,5.8,0.0,16.1,,12.2
35.67,139.79,34.0,2016-02-22T11:20:00+0000,0.2,0.5,0.5,1.1,77.8,1201.0,11.0,0.0,0.0,0.0,6.4,-1.5,2.8,4.9,9.1,5.8,0.0,10.9,,7.6
35.67,139.79,43.0,2016-02-22T12:20:00+0000,1.0,1.4,1.4,-0.9,76.8,1200.0,12.0,0.0,0.0,0.0,6.4,-0.7,2.6,4.1,9.1,5.8,0.0,4.2,,10.8
35.67,139.79,43.0,2016-02-22T13:20:00+0000,2.1,3.3,3.3,-0.8,84.0,1200.0,12.0,0.0,0.0,0.0,5.5,-1.4,3.1,3.6,9.1,5.3,0.0,3.2,,7.9
35.67,139.79,59.0,2016-02-22T14:20:00+0000,2.9,5.8,5.8,-1.4,87.4,1200.0,12.0,0.0,0.0,0.0,5.4,-1.5,3.5,2.6,9.1,5.3,0.0,3.2,,11.9
35.67,139.79,59.0,2016-02-22T15:20:00+0000,3.4,8.5,8.4,-2.6,83.0,1200.0,12.0,0.0,0.0,0.0,5.8,-1.3,3.1,3.6,9.1,5.3,0.0,3.2,,9.7
35.67,139.79,43.0,2016-02-22T16:20:00+0000,2.2,10.1,9.8,-1.8,85.3,1200.0,12.0,0.0,0.0,0.0,5.8,-0.7,3.5,3.3,9.1,5.3,0.0,3.2,,11.2
35.67,139.79,43.0,2016-02-22T17:20:00+0000,1.8,11.6,11.2,-1.5,88.0,1200.0,12.0,0.0,0.0,0.0,5.4,-0.9,3.6,2.6,9.1,5.3,0.0,3.2,,11.9
35.67,139.79,43.0,2016-02-22T18:20:00+0000,2.2,13.4,12.2,-2.1,88.1,1200.0,12.0,0.0,0.0,0.0,5.6,-0.1,3.8,3.6,9.1,5.3,0.0,3.2,,9.0
35.67,139.79,34.0,2016-02-22T19:20:00+0000,0.1,13.2,10.4,-1.5,88.9,1200.0,12.0,0.0,0.0,0.0,5.4,-0.9,3.6,3.3,9.1,5.1,0.0,6.2,,9.0
35.67,139.79,0.0,2016-02-22T20:20:00+0000,0.0,13.0,8.0,-1.6,89.1,2600.0,26.0,0.0,0.0,0.0,5.3,-1.0,3.6,3.8,9.1,5.1,0.0,16.1,,6.8
35.67,139.79,0.0,2016-02-22T21:20:00+0000,0.0,13.0,5.1,-2.1,88.9,2600.0,26.0,0.0,0.0,0.0,5.4,-0.2,3.6,3.6,9.1,5.1,0.0,16.1,,7.2
35.67,139.79,0.0,2016-02-22T22:20:00+0000,0.0,13.0,3.2,-1.2,87.7,2600.0,26.0,0.0,0.0,0.0,5.4,-0.4,3.5,3.6,9.1,5.1,0.0,16.1,,7.6
35.67,139.79,0.0,2016-02-22T23:20:00+0000,0.0,13.0,1.9,-0.5,85.9,2600.0,26.0,0.0,0.0,0.0,5.8,-0.7,3.6,3.4,9.1,5.1,0.0,16.1,,11.2
35.67,139.79,0.0,2016-02-23T00:20:00+0000,0.0,13.0,0.0,-2.1,83.6,2600.0,26.0,0.0,0.0,0.0,5.9,-0.4,3.3,4.4,9.1,5.1,1.0,16.1,,7.2
35.67,139.79,0.0,2016-02-23T01:20:00+0000,0.0,13.0,0.0,-1.7,81.2,2600.0,26.0,0.0,0.0,0.0,6.6,-0.8,3.6,5.0,9.1,5.1,2.0,16.1,,7.9
35.67,139.79,0.0,2016-02-23T02:20:00+0000,0.0,13.0,0.0,-2.3,83.1,2600.0,26.0,0.0,0.0,0.0,6.6,-0.8,4.0,5.0,9.1,5.1,3.0,16.1,,7.9
35.67,139.79,0.0,2016-02-23T03:20:00+0000,0.0,13.0,0.0,-3.5,79.9,2600.0,26.0,0.0,0.0,0.0,7.3,-0.6,4.1,5.9,9.1,5.1,3.0,16.1,,7.6
35.67,139.79,0.0,2016-02-23T04:20:00+0000,0.0,13.0,0.0,-3.0,76.5,2600.0,26.0,0.0,0.0,0.0,7.6,-0.8,3.8,6.1,9.1,5.1,2.0,16.1,,7.9
35.67,139.79,0.0,2016-02-23T05:20:00+0000,0.0,13.0,0.0,-2.8,72.0,2800.0,28.0,0.0,0.0,0.0,8.6,-0.2,4.0,7.9,9.1,5.1,2.0,16.1,,6.5
35.67,139.79,0.0,2016-02-23T06:20:00+0000,0.0,13.0,0.0,-2.4,70.4,2800.0,28.0,0.0,0.0,0.0,9.4,0.2,4.3,8.6,10.1,5.1,1.0,16.1,,6.5
35.67,139.79,0.0,2016-02-23T07:20:00+0000,0.0,13.0,0.0,-1.5,65.0,2800.0,28.0,0.0,0.0,0.0,9.5,0.8,3.3,9.0,10.1,5.1,0.0,16.1,,5.8
35.67,139.79,0.0,2016-02-23T08:20:00+0000,0.0,13.0,0.0,-0.5,66.4,3000.0,30.0,0.0,0.0,0.0,9.1,0.6,3.1,8.6,10.1,5.1,0.0,16.1,,5.4
35.67,139.79,0.0,2016-02-23T09:20:00+0000,0.0,13.0,0.0,-0.8,69.2,2900.0,29.0,0.0,0.0,0.0,9.1,1.0,3.8,8.6,10.1,5.1,0.0,16.1,,5.4
35.67,139.79,0.0,2016-02-23T10:20:00+0000,0.0,12.7,0.0,0.3,76.3,2900.0,29.0,0.0,0.0,0.0,7.8,-0.2,3.9,6.6,10.1,5.1,0.0,16.1,,7.2
35.67,139.79,0.0,2016-02-23T11:20:00+0000,0.0,12.6,0.0,1.2,81.9,2900.0,29.0,0.0,0.0,0.0,6.8,-0.2,3.9,6.0,10.1,5.1,0.0,16.1,,5.0
35.67,139.79,0.0,2016-02-23T12:20:00+0000,0.0,11.8,0.0,-0.7,73.3,2900.0,29.0,0.0,0.0,0.0,8.4,1.7,3.9,7.1,10.1,5.1,0.0,16.1,,7.6
35.67,139.79,0.0,2016-02-23T13:20:00+0000,0.0,10.2,0.0,0.8,80.0,2900.0,29.0,0.0,0.0,0.0,7.8,0.4,4.6,6.6,10.1,5.1,0.0,16.1,,7.2
35.67,139.79,0.0,2016-02-23T14:20:00+0000,0.0,8.0,0.0,-0.3,80.9,3300.0,33.0,0.0,0.0,0.0,7.1,0.6,4.1,6.1,10.1,5.1,0.0,16.1,,6.1
35.67,139.79,0.0,2016-02-23T15:20:00+0000,0.0,5.1,0.0,-0.3,87.1,2900.0,29.0,0.0,0.0,0.0,5.9,-0.1,3.9,5.9,10.1,5.1,0.0,16.1,,4.0
35.67,139.79,0.0,2016-02-23T16:20:00+0000,0.0,3.2,0.0,0.7,87.3,2900.0,29.0,0.0,0.0,0.0,5.8,-0.2,3.8,4.5,10.1,5.1,0.0,16.1,,6.1
35.67,139.79,0.0,2016-02-23T17:20:00+0000,0.0,1.9,0.0,1.0,82.7,2900.0,29.0,0.0,0.0,0.0,5.9,-0.1,3.1,4.6,10.1,5.1,0.0,16.1,,6.8
35.67,139.79,0.0,2016-02-23T18:20:00+0000,0.0,0.0,0.0,1.6,78.3,2700.0,27.0,0.0,0.0,0.0,6.1,0.6,2.6,3.6,10.1,5.1,0.0,16.1,,11.9
35.67,139.79,0.0,2016-02-23T19:20:00+0000,0.0,0.0,0.0,2.4,57.3,2700.0,27.0,0.0,0.0,0.0,6.9,0.4,-0.9,3.5,10.1,5.3,0.0,16.1,28.1,20.2
35.67,139.79,0.0,2016-02-23T20:20:00+0000,0.0,0.0,0.0,3.1,53.2,2700.0,27.0,0.0,0.0,0.0,6.8,0.4,-2.0,3.6,10.1,5.3,0.0,16.1,25.2,18.0
35.67,139.79,0.0,2016-02-23T21:20:00+0000,0.0,0.0,0.0,3.0,48.0,2800.0,28.0,0.0,0.0,0.0,6.4,0.6,-3.9,3.8,10.1,5.3,0.0,16.1,,12.2
35.67,139.79,0.0,2016-02-23T22:20:00+0000,0.0,0.0,0.0,3.5,40.5,2800.0,28.0,0.0,0.0,0.0,6.3,0.1,-6.1,3.4,10.1,6.1,0.0,16.1,,14.4
35.67,139.79,0.0,2016-02-23T23:20:00+0000,0.0,0.0,0.0,3.1,38.4,2800.0,28.0,0.0,0.0,0.0,6.3,0.1,-6.9,2.6,10.1,6.1,1.0,16.1,27.0,20.5
35.67,139.79,0.0,2016-02-24T00:20:00+0000,0.0,0.0,0.0,2.0,37.1,2800.0,28.0,0.0,0.0,0.0,6.5,0.2,-7.1,2.8,10.1,6.1,2.0,16.1,28.4,21.6
35.67,139.79,0.0,2016-02-24T01:20:00+0000,0.0,0.0,0.0,2.4,37.5,2800.0,28.0,0.0,0.0,0.0,6.5,-0.3,-6.9,2.9,10.1,6.1,3.0,16.1,27.4,20.5
35.67,139.79,0.0,2016-02-24T02:20:00+0000,0.0,0.0,0.0,1.2,36.1,3000.0,30.0,0.0,0.0,0.0,6.6,-0.3,-7.4,3.0,10.1,6.1,4.0,16.1,,20.5
35.67,139.79,0.0,2016-02-24T03:20:00+0000,0.0,0.0,0.0,-0.2,34.2,3000.0,30.0,0.0,0.0,0.0,6.9,-0.2,-7.8,4.3,10.1,6.1,5.0,16.1,,14.0
